RMA ID,RMA Line,SO ID,SO Line,Invoice ID,Customer ID,Item ID,Rev,Item Name,Return Qty,Unit Price,RMA Status,Credit/Replace Option,Reason Code,Disc. %,Sales Tax,Extra Charges,Extra Charge Desc,Extended Amt,Project ID,Misc Line Description,Problem Desc.,Replacement Complete
RMA9789,1,,,,C1248,LEM-213-00-35KS,,LIGHT ENGINE MODULE REPLACEMENT BASIC BEVELED STD CRI 3500K,14,$79.00,Closed,None,,0,$0.00,,,"$1,106.00",,,"ORIG SO#71354  / INV#84855  -- REPORTED DEFECTIVE
REPL SO#76318  -- CREDIT UPON RECEIPT OF DEFECTIVE LEDS
RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9789,2,,,,C1248,LEM-213-00-35KS,,LIGHT ENGINE MODULE REPLACEMENT BASIC BEVELED STD CRI 3500K,20,$79.00,Closed,None,,0,$0.00,,,"$1,580.00",,,"ORIG SO#71354  / INV#84855  -- REPORTED DEFECTIVE
REPL SO#76318 //77808  -- CREDIT UPON RECEIPT OF DEFECTIVE LEDS
RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9788,2,,,,C2246,MWL02-08H1-27KH-WH-TRM,,MICRO WW TRIMLESS 2 CELL 8W 2700KH WHITE TRIM,6,$0.00,Closed,None,,0,$0.00,,,$0.00,,,"ORIG SO#76311  / INV#TBD  -- REPORTED DEFECTIVE
 
50% restocking  -  RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9788,1,,,,C2246,MWM02-08H1-RM-WH-HSG,,MICRO WALL WASH  TRIMLESS MILLWORK  2 CELL 8W RM WHITE-HSG,5,$86.00,Closed,None,,0,$0.00,,,$430.00,,,"ORIG SO#76311  / INV#TBD  -- REPORTED DEFECTIVE
 
50% restocking  -  RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9787,1,,,,C1104,SP-175-0700-1M,,DRIVER ASM BEVELED WRGB- 32W 350/350/350/700mA 120V-277V NC/IC/CP 8 BIT MANUAL ADDRESSING DMX DIM-EL,6,$140.00,Closed,None,,0,$0.00,,,$840.00,,,"ORIG SO# 69532 / INV#82397  -- REPORTED DEFECTIVE
REPL SO#76301 -- CREDIT UPON RECEIPT OF DEFECTIVE DRIVERS
RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9786,1,,,,C1342,LEM-203-00-27KS,,LIGHT ENGINE MODULE REPLACEMENT NANO/MINI BEVELED STD CRI 2700K,1,$79.00,Closed,None,,0,$0.00,,,$79.00,,,"ORIG SO# 54732 / INV# 62529 -- REPORTED DEFECTIVE
REPL SO# 76286 -- CREDIT UPON RECEIPT OF DEFECTIVE 
RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9784,1,,,,C3387,SS21-WH-16WG1-2722KS-30-M-WH-TRM,,"SLIVERLED SQ ADJ 1"" WHITE BFFL 16W WGD1 2700-2200KS-30°DISTRIBUTION-MICRO DIFFUSION LENS-WHITE TRIM",2,$70.00,Closed,None,,0,$0.00,,,$140.00,,,"ORIG SO#74443  / INV#91210  -- FACTORY ERROR -  INCORRECT COLOR TRIMS SHIPPED 
REPL SO#76272 -- CREDIT UPON RECEIPT OF THE WHITE TRIMS
RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928

",
RMA9783,1,,,,C1594,2321-B1-S-21,,BEVELED MINI TRIMLESS ROUND DOWNLIGHT-DIE CAST BEVEL-SOLITE LENS-BLACK,21,$83.00,Closed,None,,1,$0.00,,,$0.00,,,"//ORIG SO74818 / INV89950 -- REPORTED DEFECTIVE
//REPL SO76234 / INV TBD -- CREDIT UPON RECEIPT OF DEFECTIVE UNIT  
//NO RESTOCKING  -  RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
//JOB:  EQUINOX SF E-CLUB",
RMA9782,2,,,,C1726,LEM-230-33-30KH,,LIGHT ENGINE MODULE REPLACEMENT BEVELED 2.0 DL/WW-GEN2-33W HI CRI 3000K,1,$115.00,Closed,None,,0,$0.00,,,$115.00,,,"ORIG SO#40076  / INV# 43721 -- REPORTED DEFECTIVE
REPL SO# 76263 -- CREDIT UPON RECEIPT OF DEFECTIVE 
RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9782,1,,,,C1726,SP-088-1400,,DRIVER REPLACEMENT-BEVELED 2.0 RT 33W-1400mA-120V-277V-TR,1,$32.00,Closed,None,,0,$0.00,,,$32.00,,,"ORIG SO#40076  / INV# 43721 -- REPORTED DEFECTIVE
REPL SO# 76263 -- CREDIT UPON RECEIPT OF DEFECTIVE 
RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9781,2,,,,C1594,SP-034-0700-4,,DRIVER REPLACEMENT BEVELED 2.0 NC/IC/CP 16WATT 700mA 120V-277V DIML4 LU,3,$0.00,Closed,None,,0,$0.00,,,$0.00,,,"ORIG SO#31308  / INV# 3254 -- REPORTED DEFECTIVE
REPL SO# 76249
RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9781,1,,,,C1594,LEM-230-16-27KS,,LIGHT ENGINE MODULE REPLACEMENT BEVELED 2.0 DL/WW 16W STD CRI 2700K,2,$0.00,Closed,None,,0,$0.00,,,$0.00,,,"ORIG SO#31308  / INV# 3254 -- REPORTED DEFECTIVE
REPL SO# 76249
RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9780,2,,,,C3351,LER-154C1D35,,BEVELED DL 3500K KIT,13,$79.00,Closed,None,,0,$0.00,,,"$1,027.00",,,"ORIG SO#40965  / INV#44758  -- REPORTED DEFECTIVE
REPL SO#76235 -- CREDIT UPON RECEIPT OF DEFECTIVE 
RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9780,1,,,,C3351,SP-025-0700,,DRIVER REPLACEMENT BEVELED C1 FOR NC-DOWNLIGHT 20W 700mA 120V-277V-TR,5,$33.00,Closed,None,,0,$0.00,,,$165.00,,,"ORIG SO#40965  / INV#44758  -- REPORTED DEFECTIVE
REPL SO#76235 -- CREDIT UPON RECEIPT OF DEFECTIVE 
RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9779,1,,,,C1287,2321-B1-S-10,,BEVELED MINI TRIMLESS ROUND DOWNLIGHT-DIE CAST BEVEL-WHITE-SOLITE LENS,21,$83.00,Closed,None,,0,$0.00,,,"$1,743.00",,,"SO#74818 / INV#89950 --  ORDER ENTRY ERROR – CUSTOMER ORDERED 2321-B1-S-21, ORDER WAS PUT IN AS 2321-B1-S-10
REPL SO#76234 / INV#TBD  
CREDIT UPON RECEIPT IN BRAND NEW CONDITION- NO RESTOCKING- RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928

",
RMA9778,1,,,,C1129,LEM-212-00-6022KS,,LIGHT ENGINE MODULE REPLACEMENT-BEVELED 2.1/2.2 CSD/CS1 80CRI 6000-2200K,2,$135.00,Closed,None,,0,$0.00,,,$270.00,,,"ORIG SO#72912  / INV#88900  -- REPORTED DEFECTIVE
REPL SO# 76210  -- CREDIT UPON RECEIPT OF DEFECTIVE 
RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9778,2,,,,C1129,SP-059-0350-8-EML,,DRIVER REPLACEMENT BEVELED 2.0  WGD/CCD/CSD 16 WATT 350mA 120V-277V DIML8-LU-EML,2,$121.00,Closed,None,,0,$0.00,,,$242.00,,,"ORIG SO#72912  / INV#88900  -- REPORTED DEFECTIVE
REPL SO# 76210  -- CREDIT UPON RECEIPT OF DEFECTIVE 
RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9777,1,,,,C1755,LEM-230-24-27KH,,LIGHT ENGINE MODULE REPLACEMENT BEVELED 2.0 & PENDANT DL/WW-GEN2-24W HI CRI 2700K,1,$115.00,Closed,None,,0,$0.00,,,$115.00,,,"ORIG SO# 31403 / INV# 33684 -- REPORTED DEFECTIVE
REPL SO# 76210 -- CREDIT UPON RECEIPT OF DEFECTIVE LED
RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9776,1,,,,C1594,LEM-236-00-40KS,,"LIGHT ENGINE MODULE REPLACEMENT-6"" BEVELED ADJ STD CRI 4000K",36,$0.00,Closed,None,,0,$0.00,,,$0.00,,,"ORIG SO#73425 / INV#88686 -- LEDS NOT OPERABLE 
REPL SO#75936/ INV#91171 -- CREDIT UPON RECEIPT OF DEFECTIVE UNIT  --  NO RESTOCKING
RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928",
RMA9775,2,,,,C1248,LEM-212-00-6022KS,,LIGHT ENGINE MODULE REPLACEMENT-BEVELED 2.1/2.2 CSD/CS1 80CRI 6000-2200K,1,$135.00,Closed,None,,0,$0.00,,,$135.00,,,"ORIG SO# 45977 / INV#51561  -- REPORTED DEFECTIVE
REPL SO# 76195-- CREDIT UPON RECEIPT OF DEFECTIVE DRIVER
RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9775,1,,,,C1248,SP-098-0700-2,,DRIVER REPLACEMENT-COLOR SELECT BEVELED 2.0 NC/IC/CP HSG 32 WATT 700mA 120V-277V DIML2-TR,1,$81.00,Closed,None,,0,$0.00,,,$81.00,,,"ORIG SO# 45977 / INV#51561  -- REPORTED DEFECTIVE
REPL SO# 76195-- CREDIT UPON RECEIPT OF DEFECTIVE DRIVER
RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9774,1,,,,C1594,LEM-236-00-40KS,,"LIGHT ENGINE MODULE REPLACEMENT-6"" BEVELED ADJ STD CRI 4000K",8,$0.00,Closed,None,,0,$0.00,,,$0.00,,,"ORIG SO#73425 / INV#89734 -- LEDS NOT OPERABLE -  SENT 35KS UNTIL THEY RECEIVED 40KS
REPL SO#76190/ INV#TBD -- CREDIT UPON RECEIPT OF DEFECTIVE UNIT  --  NO RESTOCKING
RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9773,1,,,,C1466,LRTW4-6014-M2-30KS-NCSM-277V-DIML2,,BEVELED BASIC ROUND WALL WASH TRIMMED 14W-3000KS- NEW CONSTRUCTION SMALL HSG-277V-DIML2,1,$129.00,Closed,None,,0,$0.00,,,$129.00,,,"SO#74969  / INV# 91059 --  SPECIFICATION ERROR  –  CAN NOT USE
REPLACEMENTS ORDERED ON SO#76184  / INV#  TBD
CREDIT UPON RECEIPT IN BRAND NEW CONDITION, LESS 0 % RESTOCKING
",
RMA9773,2,,,,C1466,1251-B1-10,,BEVELED BASIC TRIMMED ROUND WALLWASH-DIE CAST BEVEL WHITE,1,$76.00,Closed,None,,0,$0.00,,,$76.00,,,"SO#74969  / INV# 91059 --  SPECIFICATION ERROR  –  CAN NOT USE
REPLACEMENTS ORDERED ON SO#76184  / INV#  TBD
CREDIT UPON RECEIPT IN BRAND NEW CONDITION, LESS 0 % RESTOCKING
",
RMA9772,1,,,,C1376,SP-189-0350-2,,DRIVER REPLACEMENT SLIVERLED 350mA-DIML2-TR,12,$44.00,Closed,None,,0,$0.00,,,$528.00,,,"ORIG SO#57670  / INV#67063  -- REPORTED DEFECTIVE
REPL SO#76182  -- CREDIT UPON RECEIPT OF DEFECTIVE DRIVERS  
RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9771,1,,,,C1594,LEM-236-00-40KS,,"LIGHT ENGINE MODULE REPLACEMENT-6"" BEVELED ADJ STD CRI 4000K",3,$0.00,Closed,None,,0,$0.00,,,$0.00,,,"ORIG SO#73425 / INV#89734 -- LEDS NOT OPERABLE -  SENT 35KS UNTIL THEY RECEIVED 40KS
REPL SO#76048 / INV#TBD -- CREDIT UPON RECEIPT OF DEFECTIVE UNIT  --  NO RESTOCKING
RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9771,2,,,,C1594,LEM-236-00-35KS,,"LIGHT ENGINE MODULE REPLACEMENT-6"" BEVELED ADJ STD CRI 3500K",8,$0.00,Closed,None,,0,$0.00,,,$0.00,,,"ORIG SO#73425 / INV#89734 -- LEDS NOT OPERABLE -  SENT 35KS UNTIL THEY RECEIVED 40KS
REPL SO#76048 / INV#TBD -- CREDIT UPON RECEIPT OF DEFECTIVE UNIT  --  NO RESTOCKING
RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9770,1,,,,C1921,SP-189-0350-6F,,DRIVER REPLACEMENT SLIVERLED 350mA-DIML6F-EL,50,$43.00,Closed,None,,0,$0.00,,,"$2,150.00",,,"ORIG SO#53746 / INV# 61540 -- REPORTED DEFECTIVE
REPL SO# 76180  -- CREDIT UPON RECEIPT OF DEFECTIVE DRIVERS
RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9769,1,,,,C1594,MWF12-41H1-30KS-BL-WH-TRM,,MICRO WALL WASH FLANGE 12 CELL 41W 3000KS BLACK-WHITE-TRIM,1,$0.00,Closed,None,,1,$0.00,,,$0.00,,,"//ORIG SO74571 / INV90747 -- REPORTED DEFECTIVE
//REPL SO76179 / INV TBD -- CREDIT UPON RECEIPT OF DEFECTIVE UNIT  
//NO RESTOCKING  -  RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
//JOB:  MR AND MRS AZAR",
RMA9769,3,,,,C1594,RPA-01-41H1-120V-D19,,REMOTE DRIVER MICRO-1 FIXTURE MAX-41W H1 700mA 120V D19,1,$0.00,Closed,None,,0,$0.00,,,$0.00,,,"//ORIG SO74571 / INV90747 -- REPORTED DEFECTIVE
//REPL SO76179 / INV TBD -- CREDIT UPON RECEIPT OF DEFECTIVE UNIT  
//NO RESTOCKING  -  RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
//JOB:  MR AND MRS AZAR",
RMA9769,2,,,,C1594,MWF12-41H1-RM-HSG,,MICRO WALL WASH FLANGE 12 CELL 41W RM HSG,1,$0.00,Closed,None,,1,$0.00,,,$0.00,,,"//ORIG SO74571 / INV90747 -- REPORTED DEFECTIVE
//REPL SO76179 / INV TBD -- CREDIT UPON RECEIPT OF DEFECTIVE UNIT  
//NO RESTOCKING  -  RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
//JOB:  MR AND MRS AZAR",
RMA9768,1,,,,C2145,SP-032-0500,,"DRIVER REPLACEMENT NANO MPL14W, MTG-1 20W-500mA 120V-277V-TR",1,$42.00,Closed,None,,0,$0.00,,,$42.00,,,"ORIG SO#51263  / INV# 58800 -- REPORTED DEFECTIVE
REPL SO#76165 -- CREDIT UPON RECEIPT OF DEFECTIVE DRIVER
RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9767,1,,,,C4115,SP-189-0220-19,,DRIVER REPLACEMENT SLIVERLED 220mA-DIML19-HT,11,$53.00,Closed,None,,0,$0.00,,,$583.00,,,"ORIG SO# 71161 / INV#85177  -- REPORTED DEFECTIVE
REPL SO# 76165  -- CREDIT UPON RECEIPT OF DEFECTIVE DRIVERS
RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9766,1,,,,C1248,3110-B1-S-21,,"BEVELED 2.1 SQR TRIMMED-DNL-1"" DIE CAST BEVEL-BLACK-SOLITE LENS",2,$66.00,Closed,None,,0,$0.00,,,$132.00,,,"ORIG SO#73370  / INV# 88277 -- FACTORY ERROR -  INCORRECT COLOR TRIM SHIPPED AND TWO DEFECTIVE LIGHT ENGINES
REPL SO# 76151 -- CREDIT UPON RECEIPT – NO RESTOCKING
RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9766,3,,,,C1248,SP-142-1400-2,,DRIVER REPLACEMENT BEVELED 2.1 FOR FT-HSG 33W 1400mA-120V-277V-DIML2-TR,2,$76.00,Closed,None,,0,$0.00,,,$152.00,,,"ORIG SO#73370  / INV# 88277 -- FACTORY ERROR -  INCORRECT COLOR TRIM SHIPPED AND TWO DEFECTIVE LIGHT ENGINES
REPL SO# 76151 // 77231  -- CREDIT UPON RECEIPT – NO RESTOCKING
RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9766,2,,,,C1248,LEM-240-00-35KS,,LIGHT ENGINE MODULE REPLACEMENT-BEVELED 2.1/2.2 9-33W 80CRI 3500K,2,$90.00,Closed,None,,0,$0.00,,,$180.00,,,"ORIG SO#73370  / INV# 88277 -- FACTORY ERROR -  INCORRECT COLOR TRIM SHIPPED AND TWO DEFECTIVE LIGHT ENGINES
REPL SO# 76151 -- CREDIT UPON RECEIPT – NO RESTOCKING
RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9765,1,,,,C1313,LRTD3-9020-M2-30KS-50-FT-120V-DIML19,,BEVELED MINI RND TRIMMED DNL-20W-3000KS-50°-FT HSG-120V-DIML19,2,$191.48,Closed,None,,0,$0.00,,,$382.96,,,"//ORIG SO73011 / INV88931 -- customer ordered two square fixtures/type E, received two round fixture in boxes labeled square
//REPL SO76148 / INV TBD -- CREDIT UPON RECEIPT OF DEFECTIVE UNIT  
//NO RESTOCKING  -  RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
//JOB:  ELLIOTT RESIDENCE",
RMA9764,1,,,,C1459,LSTD3-9020-M2-27KS-50-NC1-120V-DIML2,,BEVELED MINI SQR TRIMMED DNL-20W-2700KS-50°-NC1 HSG-120V-DIML2,2,$167.00,Closed,None,,0,$0.00,,,$334.00,,,"//REPL SO75138 / INV TBD -- CREDIT UPON RECEIPT OF HSG ORDERED IN ERROR  
//50% RESTOCKING  -  RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928",
RMA9764,2,,,,C1459,2110-B1-S-10,,BEVELED MINI TRIMMED SQ DOWNLIGHT-DIE CAST BEVEL WHITE-SOLITE LENS,2,$73.00,Closed,None,,0,$0.00,,,$146.00,,,"//REPL SO75138 / INV TBD -- CREDIT UPON RECEIPT OF HSG ORDERED IN ERROR  
//50% RESTOCKING  -  RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928",
RMA9763,1,,,,C3826,LEM-240-00-40KS,,LIGHT ENGINE MODULE REPLACEMENT-BEVELED 2.1/2.2 9-33W 80CRI 4000K,1,$115.00,Closed,None,,0,$0.00,,,$115.00,,,"ORIG SO#49831 / INV# 56299-- REPORTED DEFECTIVE 
REPL SO#76101  -- CREDIT UPON RECEIPT OF DEFECTIVE LIGHT ENGINE
RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928",
RMA9762,1,,,,C1594,LEM-203-00-27KS,,LIGHT ENGINE MODULE REPLACEMENT NANO/MINI BEVELED STD CRI 2700K,11,$0.00,Closed,None,,0,$0.00,,,$0.00,,,"ORIG SO# 74794 / INV#89826  -- Reported no paint on the led but there was a lot of dust.
REPL SO# 76080  -- LIGHT ENGINES
RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9761,1,,,,C2615,LEM-213-00-35KS,,LIGHT ENGINE MODULE REPLACEMENT BASIC BEVELED STD CRI 3500K,3,$79.00,Closed,None,,0,$0.00,,,$237.00,,,"ORIG SO#70726  / INV#  84915-- REPORTED DEFECTIVE
REPL SO#76060 -- CREDIT UPON RECEIPT OF DEFECTIVE LED'S
RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9760,2,,,,C1662,LN10RAT-MA-MTG220-35KS-25-21-TRM,,NANOLED ROUND ADJ TRIMMED-MATTE ANODIZED-MTG220-3500KS-25° DISTRIBUTION-BLACK-TRIM,5,$63.20,Closed,None,,0,$0.00,,,$316.00,,,"ORIG SO# 73537 / INV#88241  -- When we energized these lights, some of these got so hot, and eventually the color output became yellow // the LED had a bubble-like head
REPL SO# 75053  -- CREDIT UPON RECEIPT OF DEFECTIVE  LEDS
RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9759,1,,,,C4206,LEM-240-00-30KS,,LIGHT ENGINE MODULE REPLACEMENT-BEVELED 2.1/2.2 9-33W 80CRI 3000K,1,$90.00,Closed,None,,0,$0.00,,,$90.00,,,"ORIG SO#75671  / INV#  -- REPORTED DEFECTIVE
REPL SO#76050  -- CREDIT UPON RECEIPT OF DEFECTIVE LED
RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9758,1,,,,C2050,SP-160-0500-2,,DRIVER REPLACEMENT BEVELED MINI FT HSG 20W 500mA 120V-277V-DIML2-TR,1,$45.00,Closed,None,,0,$0.00,,,$45.00,,,"ORIG SO#54798  / INV# 62700 -- REPORTED DEFECTIVE
REPL SO# 76045  -- CREDIT UPON RECEIPT OF DEFECTIVE  DRIVER
RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9757,1,,,,C1518,SP-142-1000-2,,DRIVER REPLACEMENT BEVELED 2.1 FT-HSG 24W 1000mA-120V-277V-DIML2-TR,1,$53.00,Closed,None,,0,$0.00,,,$53.00,,,"ORIG SO#70908  / INV#84243  -- REPORTED DEFECTIVE
REPL SO# 76029-- CREDIT UPON RECEIPT OF DEFECTIVE DRIVERS 
RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9756,2,,,,C1118,LEM-230-16-35KS,,LIGHT ENGINE MODULE REPLACEMENT BEVELED 2.0 DL/WW 16W STD CRI 3500K,1,$90.00,Closed,None,,0,$0.00,,,$90.00,,,"ORIG SO# 35289 / INV# 37474 -- REPORTED DEFECTIVE
REPL SO#76019 // 76813  -- CREDIT UPON RECEIPT OF DEFECTIVE UNIT  
RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9756,1,,,,C1118,LEM-230-16-35KS,,LIGHT ENGINE MODULE REPLACEMENT BEVELED 2.0 DL/WW 16W STD CRI 3500K,1,$90.00,Closed,None,,0,$0.00,,,$90.00,,,"ORIG SO# 35289 / INV# 37474 -- REPORTED DEFECTIVE
REPL SO#76019 // 76813  -- CREDIT UPON RECEIPT OF DEFECTIVE UNIT  
RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9755,1,,,,C1594,SCS2,,SPACKLE COLLAR SQUARE SLIVERLED,25,$0.00,Closed,None,,0,$0.00,,,$0.00,,,"ORIG SO#68688, 71298 / INV#82834, 86823 -- REPORTED DEFECTIVE - NOT FITTING IN THE TRIMS
REPL SO#76014 / INV#TBD -- CREDIT UPON RECEIPT OF DEFECTIVE UNIT  --  NO RESTOCKING
RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928

",
RMA9754,2,,,,C1594,LEM-204-00-2722KS,,LIGHT ENGINE MODULE REPLACEMENT BEVELED WGD ADJ 30DEG 18W STD CRI 2700-2200K,2,$115.00,Closed,None,,1,$0.00,,,$0.00,,,"//ORIG SO64098 / INV76850 & INV77304 -- REPORTED DEFECTIVE
//REPL SO76088 / INV TBD -- CREDIT UPON RECEIPT OF DEFECTIVE UNIT  
//NO RESTOCKING  -  RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
//JOB:  114 E 90TH ST",
RMA9754,3,,,,C1594,SP-191-0700-6E,,DRIVER REPLACEMENT BEVELED 2.0 WGD FOR FT-HSG 32W 700mA-120V-277V DIML6E-EL,2,$79.00,Closed,None,,1,$0.00,,,$0.00,,,"//ORIG SO64098 / INV76850 & INV77304 -- REPORTED DEFECTIVE
//REPL SO76088 / INV TBD -- CREDIT UPON RECEIPT OF DEFECTIVE UNIT  
//NO RESTOCKING  -  RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
//JOB:  114 E 90TH ST",
RMA9754,4,,,,C1594,LEM-198-32-2722KS,,LIGHT ENGINE MODULE REPLACEMENT BEVELED 2.0 WGD/CCD 32W STD CRI 2700-2200KS,2,$77.00,Closed,None,,1,$0.00,,,$0.00,,,"//ORIG SO64098 / INV76850 & INV77304 -- REPORTED DEFECTIVE
//REPL SO76088 / INV TBD -- CREDIT UPON RECEIPT OF DEFECTIVE UNIT  
//NO RESTOCKING  -  RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
//JOB:  114 E 90TH ST",
RMA9754,1,,,,C1594,SP-156-0500-3,,DRIVER REPLACEMENT BEVELED MINI CSD NC1-18W-500mA-120V-277V-DIML3-LU,2,$110.00,Closed,None,,1,$0.00,,,$0.00,,,"//ORIG SO64098 / INV76850 & INV77304 -- REPORTED DEFECTIVE
//REPL SO76088 / INV TBD -- CREDIT UPON RECEIPT OF DEFECTIVE UNIT  
//NO RESTOCKING  -  RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
//JOB:  114 E 90TH ST",
RMA9753,1,,,,C1087,SP-140-0700-6E,,DRIVER REPLACEMENT- BEVELED 2.1 NC/IC/CP 16WATT 700mA 120V-277V DIML6E EL,3,$42.00,Closed,None,,0,$0.00,,,$126.00,,,"ORIG SO#62485  / INV#72884  -- REPORTED DEFECTIVE
REPL SO#75998 -- CREDIT UPON RECEIPT OF DEFECTIVE DRIVERS
RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9752,1,,,,C1230,SP-064-0500-2,,DRIVER REPLACEMENT BEVELED MINI NC HSG 20W 500mA-120V-277V-DIML2-TR,1,$41.00,Closed,None,,0,$0.00,,,$41.00,,,"ORIG SO#51211  / INV# 59152 -- REPORTED DEFECTIVE
REPL SO#75993-- CREDIT UPON RECEIPT OF DEFECTIVE DRIVER
RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9751,2,,,,C1248,LEM-222-36-35KS,,LIGHT ENGINE MODULE REPLACEMENT BEVELED 2.0 MX STD CRI 3500K,1,$90.00,Closed,None,,0,$0.00,,,$90.00,,,"ORIG SO# 46548 / INV# 52280 -- REPORTED DEFECTIVE
REPL SO# 75975 -- CREDIT UPON RECEIPT OF DEFECTIVE DRIVER & LED
RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9751,1,,,,C1248,SP-087-0900-2,,"DRIVER REPLACEMENT-BEVELED 6"" PENDANT-36W-900mA-120V-277V DIML2-TR",1,$45.00,Closed,None,,0,$0.00,,,$45.00,,,"ORIG SO# 46548 / INV# 52280 -- REPORTED DEFECTIVE
REPL SO# 75975 -- CREDIT UPON RECEIPT OF DEFECTIVE DRIVER & LED
RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9750,2,,,,C1594,LEM-213-00-35KS,,LIGHT ENGINE MODULE REPLACEMENT BASIC BEVELED STD CRI 3500K,2,$79.00,Closed,None,,1,$0.00,,,$0.00,,,"//ORIG SO72820 / INV87007 -- REPORTED DEFECTIVE
//REPL SO75954 / INV TBD -- CREDIT UPON RECEIPT OF DEFECTIVE UNIT  
//NO RESTOCKING  -  RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
//JOB:  
 ",
RMA9750,1,,,,C1594,SP-062-0500-2,,DRIVER REPLACEMENT BEVELED BASIC NCSM HSG 20 WATT 500mA-120V-277V-DIML2-TR,2,$33.00,Closed,None,,1,$0.00,,,$0.00,,,"//ORIG SO72820 / INV87007 -- REPORTED DEFECTIVE
//REPL SO75954 / INV TBD -- CREDIT UPON RECEIPT OF DEFECTIVE UNIT  
//NO RESTOCKING  -  RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
//JOB:  
 ",
RMA9749,1,,,,C1594,SP-140-1000-2-EML,,DRIVER REPLACEMENT - BEVELED 2.1 NC/IC/CP 24 WATT 1000mA 120V-277V-DIML2-EML-TR,1,$38.00,Closed,None,,1,$0.00,,,$0.00,,,"//ORIG SO / INV -- REPORTED DEFECTIVE
//REPL SO / INV TBD -- CREDIT UPON RECEIPT OF DEFECTIVE UNIT  
//NO RESTOCKING  -  RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
//JOB:  VANBARTON GROUP 17TH FLOOR & PENTHOUSE",
