RMA ID,RMA Line,SO ID,SO Line,Invoice ID,Customer ID,Item ID,Rev,Item Name,Return Qty,Unit Price,RMA Status,Credit/Replace Option,Reason Code,Disc. %,Sales Tax,Extra Charges,Extra Charge Desc,Extended Amt,Project ID,Misc Line Description,Problem Desc.,Replacement Complete
RMA12817,7,,,,C1594,LNMT-2-10-10-8420-M2-30KH-10-10-10-TRM-MODOG,,NANOLED MULTI 2 HEAD TRIMMED-WHITE-20W-3000KH-10° DISTRIBUTION-WHITE-FINISH WHITE TRIM-MOD=OG,11,$0.00,Closed,Credit Only,OTHER,1,$0.00,,,$0.00,,,TECH VISIT // ORIGINAL SO82853 // JOB NAME: HENKEL TI,
RMA12817,8,,,,C1594,SP-125-0500-2-2,,DRIVER REPLACEMENT- NANOLED MULTI NC HSG 2 POS 20W  500mA 120V-277V-DIML2-TR,10,$80.00,Closed,None,OTHER,1,$0.00,,,$0.00,,,TECH VISIT // ORIGINAL SO82853 // JOB NAME: HENKEL TI,
RMA12817,4,,,,C1594,SP-125-0500-2-2,,DRIVER REPLACEMENT- NANOLED MULTI NC HSG 2 POS 20W  500mA 120V-277V-DIML2-TR,8,$80.00,Closed,None,OTHER,1,$0.00,,,$0.00,,,TECH VISIT // ORIGINAL SO82853 // JOB NAME: HENKEL TI,
RMA12817,6,,,,C1594,SP-125-0500-1-2,,DRIVER REPLACEMENT- NANOLED MULTI NC HSG 1 POS 20W-500mA-120V-277V-DIML2-TR,22,$53.00,Closed,Credit Only,OTHER,1,$0.00,,,$0.00,,,TECH VISIT // ORIGINAL SO82853 // JOB NAME: HENKEL TI,
RMA12817,2,,,,C1594,SP-125-0500-1-2,,DRIVER REPLACEMENT- NANOLED MULTI NC HSG 1 POS 20W-500mA-120V-277V-DIML2-TR,8,$53.00,Closed,None,OTHER,1,$0.00,,,$0.00,,,TECH VISIT // ORIGINAL SO82853 // JOB NAME: HENKEL TI,
RMA12816,1,SO82735,,,C1662,SP-247-0500-4,,DRIVER REPLACEMENT-BEVELED MINI FTA HSG-20W 500mA 120-277V-DIML4-EL,1,$139.00,Closed,Credit Only,ELECTRICAL,0,$0.00,,,$139.00,,,"ORIG SO#82735 / INV#102890 -- REPORTED DEFECTIVE - NOT LIGHTING UP - 
REPL SO#96380 / INV#TBD -- CREDIT UPON RECEIPT OF DEFECTIVE UNIT  --  NO RESTOCKING
RETURN USING SHIPPING LABEL ENCLOSED WITH THE PACKING SLIP
",
RMA12815,1,SO88452,,,C1921,MDL02-08H1-27KS-50-WH-TRM,,MICRO DOWNLIGHT TRIMLESS 2 CELL 8W 2700KS 50° WHITE TRIM,3,$68.00,Closed,Credit Only,ELECTRICAL,0,$0.00,,,$204.00,,,REPORTED LIGHTS OUT  // CREDIT UPON RECEIPT OF THE TRIMS // RETURN LABELS ARE ENCLOSE WITHIN THE PACKING SLIP ENVELOPE // .  **SEND  TO LAB FOR EVALUATION**,
RMA12814,1,SO90655,,,C3304,LEM-203-00-35KS,,LIGHT ENGINE MODULE REPLACEMENT NANO/MINI BEVELED STD CRI 3500K,1,$85.00,Closed,Credit Only,ELECTRICAL,0,$0.00,,,$85.00,,,REPORTED DEFECTIVE  // CREDIT UPON RECEIPT OF THE LIGHT ENGINE // RETURN LABELS ARE ENCLOSE WITHIN THE PACKING SLIP ENVELOPE.  ,
RMA12813,1,SO78549,,,C1118,SP-142-0500-2,,DRIVER REPLACEMENT BEVELED 2.1 FOR FT-HSG 12W 500mA-120V-277V-DIML2-TR,1,$55.00,Closed,Credit Only,ELECTRICAL,0,$0.00,,,$55.00,,,REPORTED FIXTURE IS FLICKERING // CREDIT UPON RECEIPT  // RETURN LABELS ARE ENCLOSE WITHIN THE PACKING SLIP ENVELOPE.  ,
RMA12812,1,,,,C1755,MWL04-13H1-30KH-SM-TRM,,MICRO WALL WASH TRIMLESS 4 CELL 13W 3000K 90 CRI SILVER MATTE-WHITE TRIM,5,$131.00,Closed,Credit Only,CHANGES -  REORDERED,0,$0.00,,,$655.00,,,ORIGINAL SO92761 // CHANGES -  REORDERED WITH MILLWORK // CREDIT WILL BE ISSUED UPON RECEIPT IN BRAND NEW CONDITION // 50% RESTOCKING FEE ,
RMA12811,1,,,,C1248,CB 27,,27 INCH  CHANNEL BARS/2,43,$9.145,Closed,Credit Only,CHANGES - NOT NEEDED,0,$0.00,,,$393.235,,,ORIGINAL SO87152 // NOT NEEDED // CREDIT WILL BE ISSUED UPON RECEIPT IN BRAND NEW CONDITION // 50% RESTOCKING FEE,
RMA12810,1,SO79192,,,C1397,SP-189-0350-2,,DRIVER REPLACEMENT SLIVERLED 350mA-DIML2-TR,3,$50.00,Closed,Credit Only,ELECTRICAL,0,$0.00,,,$150.00,,,"ORIG SO#79192 / INV#96434 -- REPORTED DEFECTIVE NOT LIGHTING UP - 
REPL SO#96342 / INV#TBD -- CREDIT UPON RECEIPT OF DEFECTIVE UNIT  --  NO RESTOCKING
RETURN USING SHIPPING LABEL ENCLOSED WITH THE PACKING SLIP
",
RMA12809,1,,,,C1594,SP-065-0500-2,,DRIVER REPLACEMENT BEVELED MINI CP/IC HSG 20W-500mA-120V-277V-DIML2-TR,1,$52.00,Closed,None,ELECTRICAL,1,$0.00,,,$0.00,,,REPORTED LIGHTS OUT // RETURN LABELS ARE ENCLOSE WITHIN THE PACKING SLIP ENVELOPE.  ,
RMA12809,2,,,,C1594,LEM-203-00-30KS,,LIGHT ENGINE MODULE REPLACEMENT NANO/MINI BEVELED STD CRI 3000K,1,$85.00,Closed,None,ELECTRICAL,1,$0.00,,,$0.00,,,REPORTED LIGHTS OUT // RETURN LABELS ARE ENCLOSE WITHIN THE PACKING SLIP ENVELOPE.  ,
RMA12808,1,SO92112,,,C4517,SP-355-0350-6F,,DRIVER REPLACEMENT- BEVELED 2.2 FT HSG 16W 350mA WG2 120V-277V ELDO 1% LOG DIM,4,$49.00,Closed,Credit Only,ELECTRICAL,0,$0.00,,,$196.00,,,"REPORTED DELAYED TURN ON BECAUSE OF THE CAPACITOR // CREDIT UPON RECEIPT // RETURN LABELS ARE ENCLOSE WITHIN THE PACKING SLIP ENVELOPE ** .  **SEND  TO LAB FOR EVALUATION**
",
RMA12807,1,,,,C2214,B3RAL-20X3-30KS-25-NCIC-120V-D19-HSG,,BEVELED MINI RD ADJ TRML 20W CLASSIC 30K 80CRI 25° BEAM NCIC HSG 120V D19 PHASE 1% DIM,1,$483.00,Closed,Credit Only,SHIPPING ERROR,0,$0.00,,,$483.00,,,REPORTED MISSING TRIMS AND RECEIVED AN EXTRA FIXTURE  // CREDIT UPON RECEIPT  // RETURN LABELS ARE ENCLOSE WITHIN THE PACKING SLIP ENVELOPE.  ,
RMA12806,1,SO85254,,,C4488,B4SDF-S-WH-WH-TRM,,BEVELED SQUARE TRMD DL/ADJ SOLITE LENS WHITE,24,$77.00,Closed,Credit Only,ORDER ENTRY ERROR,0,$0.00,,,"$1,848.00",,,"ORIG SO#85254 / INV#105850  -- ORDER ENTRY ERROR  -  NO RESTOCKING - RETURN USING EITHER 3 TRUCK CARRIERS: NEW PENN, CON WAY, OR YRC MARKING  FREIGHT COLLECT. 
",
RMA12806,2,SO85254,,,C4488,B4SDF-33C3-27KS-50-NCIC-UNV-D6E-HSG,,BEVELED 2.2 SQ DL TRMD 33W CLASSIC 27K 80CRI 50° BEAM NCIC HSG 120-277V ELDO 1% LIN DIM,24,$316.00,Closed,Credit Only,ORDER ENTRY ERROR,0,$0.00,,,"$7,584.00",,,"ORIG SO#85254 / INV#105850  -- ORDER ENTRY ERROR  -  NO RESTOCKING - RETURN USING EITHER 3 TRUCK CARRIERS: NEW PENN, CON WAY, OR YRC MARKING  FREIGHT COLLECT. 
",
RMA12806,3,SO85254,,,C4488,CB 27,,27 INCH  CHANNEL BARS/2,24,$7.00,Closed,Credit Only,ORDER ENTRY ERROR,0,$0.00,,,$168.00,,,"ORIG SO#85254 / INV#105850  -- ORDER ENTRY ERROR  -  NO RESTOCKING - RETURN USING EITHER 3 TRUCK CARRIERS: NEW PENN, CON WAY, OR YRC MARKING  FREIGHT COLLECT. 
",
RMA12805,1,SO54361,,,C1821,SP-064-0500-2,,DRIVER REPLACEMENT BEVELED MINI NC HSG 20W 500mA-120V-277V-DIML2-TR,1,$44.00,Closed,Credit Only,ELECTRICAL,0,$0.00,,,$44.00,,,REPORTED DEFECTIVE // CREDIT UPON RECEIPT OF THE DRIVER // RETURN LABELS ARE ENCLOSE WITHIN THE PACKING SLIP ENVELOPE,
RMA12805,2,,,,C1821,LEM-203-00-40KS,,LIGHT ENGINE MODULE REPLACEMENT NANO/MINI BEVELED STD CRI 4000K,1,$90.00,Closed,Credit Only,ELECTRICAL,0,$0.00,,,$90.00,,,REPORTED DEFECTIVE // CREDIT UPON RECEIPT OF THE DRIVER // RETURN LABELS ARE ENCLOSE WITHIN THE PACKING SLIP ENVELOPE,
RMA12804,1,SO74457,,,C1248,SP-044-0500-2,,"DRIVER REPLACEMENT NANO -LSH41 ONLY, MTG-2 20W-500mA 120V-277V-DIML2-RT",1,$38.00,Closed,Credit Only,ELECTRICAL,0,$0.00,,,$38.00,,,"ORIG  / INV#89424 -- REPORTED DEFECTIVE - NOT LIGHTING UP -
REPL SO#96304 / INV#TBD -- CREDIT UPON RECEIPT OF DEFECTIVE UNIT  --  NO RESTOCKING
RETURN USING SHIPPING LABEL ENCLOSED WITH THE PACKING SLIP
",
RMA12804,2,SO74457,,,C1248,LEM-203-00-35KS,,LIGHT ENGINE MODULE REPLACEMENT NANO/MINI BEVELED STD CRI 3500K,1,$85.00,Closed,Credit Only,ELECTRICAL,0,$0.00,,,$85.00,,,"ORIG  / INV#89424 -- REPORTED DEFECTIVE - NOT LIGHTING UP -
REPL SO#96304 / INV#TBD -- CREDIT UPON RECEIPT OF DEFECTIVE UNIT  --  NO RESTOCKING
RETURN USING SHIPPING LABEL ENCLOSED WITH THE PACKING SLIP
",
RMA12802,1,,,,C3931,SP-317-1400-18,,DRIVER REPLACEMENT BEVELED 2.2 NC HSG 33W 1400mA 120V-277V MOONS DMX 0.1%,1,$152.00,Closed,Credit Only,ELECTRICAL,0,$0.00,,,$152.00,,,"ORIG SO#94266 / INV#120402 -- REPORTED DEFECTIVE - NOT LIGHTING UP -
REPL SO#96291 / INV#TBD -- CREDIT UPON RECEIPT OF DEFECTIVE UNIT  --  NO RESTOCKING
RETURN USING SHIPPING LABEL ENCLOSED WITH THE PACKING SLIP
",
RMA12802,2,,,,C3931,LEM-239-01-35KH,,LIGHT ENGINE MODULE REPLACEMENT-BEVELED 2.2 ADJ 90+CRI 3500K-WIDE ARRAY,1,$96.00,Closed,Credit Only,ELECTRICAL,0,$0.00,,,$96.00,,,"ORIG SO#94266 / INV#120402 -- REPORTED DEFECTIVE - NOT LIGHTING UP -
REPL SO#96291 / INV#TBD -- CREDIT UPON RECEIPT OF DEFECTIVE UNIT  --  NO RESTOCKING
RETURN USING SHIPPING LABEL ENCLOSED WITH THE PACKING SLIP
",
RMA12801,1,SO76178,,,C2246,BLSD5-16C3-27KH-90-S-GR-RB-120V-D19,,BEVELED BLOCK SQ 16W 2700KH-90° DL-SOLITE LENS-GREY-RB MOUNT 120V DIML19,2,$295.00,Closed,Credit Only,CHANGES - NOT NEEDED,0,$0.00,,,$590.00,,,"SO#76178 / INV#93197 --  JOB CHANGES – CAN NOT USE
CREDIT UPON RECEIPT IN BRAND NEW CONDITION, LESS  0% RESTOCKING
",
RMA12800,1,SO86575,,,C1115,LEM-213-00-40KS,,LIGHT ENGINE MODULE REPLACEMENT BASIC BEVELED STD CRI 4000K,1,$85.00,Closed,Credit Only,ELECTRICAL,0,$0.00,,,$85.00,,,"
ORIG / INV#107458 -- REPORTED DEFECTIVE - NOT LIGHTING UP - 
REPL SO#96279 / INV#TBD -- CREDIT UPON RECEIPT OF DEFECTIVE UNIT  --  NO RESTOCKING
RETURN USING SHIPPING LABEL ENCLOSED WITH THE PACKING SLIP

",
RMA12799,2,SO93903,,,C1150,LSTD4-9020-M2-35KS-80-NCSM-277V-DIML6F,,BEVELED BASIC SQUARE TRIMMED 20W-3500KS-80° DOWNLIGHT NEW CONSTRUCTION SMALL HSG-277V-DIML6F,16,$129.64875,Closed,Credit Only,ORDER ENTRY ERROR,0,$0.00,,,"$2,074.38",,,SO#93903 / INV#119559 -- ORDER ENTRY ERROR,
RMA12799,1,SO93903,,,C1150,1010-B1-S-10,,BEVELED BASIC SQUARE DNL TRIMMED DIE CAST BEVEL-WHITE-SOLITE LENS,16,$56.780625,Closed,Credit Only,ORDER ENTRY ERROR,0,$0.00,,,$908.49,,,SO#93903 / INV#119559 -- ORDER ENTRY ERROR,
RMA12799,3,SO93903,,,C1150,CB 27,,27 INCH  CHANNEL BARS/2,16,$7.570625,Closed,Credit Only,ORDER ENTRY ERROR,0,$0.00,,,$121.13,,,SO#93903 / INV#119559 -- ORDER ENTRY ERROR,
RMA12798,1,SO95305,,,C1118,B3RDL-S-WH-TRM,,BEVELED MINI ROUND DL/ADJ TRML SOLITE LENS WHITE,8,$0.00,Closed,Credit Only,PACKING ERROR,0,$0.00,,,$0.00,,,"ORIG SO#95305 / INV#121853 -- REPORTED RECEIVED INCORRECT TRIMS - 
REPL SO#96262  / INV#TBD -- CREDIT UPON RECEIPT OF UNIT  --  NO RESTOCKING
RETURN USING SHIPPING LABEL ENCLOSED WITH THE PACKING SLIP
",
RMA12797,1,SO86129,,,C4833,SP-317-1400-3,,DRIVER REPLACEMENT BEVELED 2.2 NC HSG 33W 1400mA 120V LUTRON 2-WIRE DIM,1,$123.00,Closed,Credit Only,ELECTRICAL,0,$0.00,,,$123.00,,,"ORIG SO#86129 / INV#107115 -- REPORTED DEFECTIVE - NOT LIGHITNG UP - 
REPL SO#96261 / INV#TBD -- CREDIT UPON RECEIPT OF DEFECTIVE UNIT  --  NO RESTOCKING
RETURN USING SHIPPING LABEL ENCLOSED WITH THE PACKING SLIP
",
RMA12796,1,,,,C3873,SP-323-0350-2,,DRIVER REPLACEMENT DRIVER - REPLACEMENT MINI X FT/FTIC-0350mA 120V-277V DIML2-TR,1,$39.00,Closed,None,ELECTRICAL,1,$0.00,,,$0.00,,,REPORTED INCORRECT WIRING FROM THE FIXTURE TO THE DRIVER // RETURN LABELS ARE ENCLOSE WITHIN THE PACKING SLIP ENVELOPE.  Original SO90782,
RMA12795,1,SO83470,,,C1599,LEM-213-00-35KS,,LIGHT ENGINE MODULE REPLACEMENT BASIC BEVELED STD CRI 3500K,4,$85.00,Closed,Credit Only,ELECTRICAL,0,$0.00,,,$340.00,,,REPORTED DIM LIGHT ENGINES // CREDIT UPON RECEIPT // RETURN LABELS ARE ENCLOSE WITHIN THE PACKING SLIP ENVELOPE,
RMA12794,1,SO82919,,,C1083,SP-160-0500-2,,DRIVER REPLACEMENT BEVELED MINI FT HSG 20W 500mA 120V-277V-DIML2-TR,1,$54.00,Closed,Credit Only,ELECTRICAL,0,$0.00,,,$54.00,,,"ORIG SO#82919 / INV#102014 -- REPORTED DEFECTIVE - NOT LIGHTING UP - 
REPL SO#96249 / INV#TBD -- CREDIT UPON RECEIPT OF DEFECTIVE UNIT  --  NO RESTOCKING
RETURN USING SHIPPING LABEL ENCLOSED WITH THE PACKING SLIP
",
RMA12793,1,SO93928,,,C1053,LEM-326-00-27KS,,LIGHT ENGINE MODULE REPLACEMENT-BEVELED 2.2 BASIC 9-24W 80CRI 2700K,1,$90.00,Closed,Credit Only,ELECTRICAL,0,$0.00,,,$90.00,,,REPORTED DAMAGED DIODE // CREDIT UPON RECEIPT // RETURN LABELS ARE ENCLOSE WITHIN THE PACKING SLIP ENVELOPE,
RMA12792,1,SO77310,,,C1083,SP-142-0700-2,,DRIVER REPLACEMENT BEVELED 2.1 FOR FT-HSG 16W 700mA-120V-277V-DIML2-TR,1,$52.00,Closed,Credit Only,ELECTRICAL,0,$0.00,,,$52.00,,,"ORIG SO#77310 / INV#94796 -- REPORTED DEFECTIVE - NOT LIGHTING UP-
REPL SO#96245 / INV#TBD -- CREDIT UPON RECEIPT OF DEFECTIVE UNIT  --  NO RESTOCKING
RETURN USING SHIPPING LABEL ENCLOSED WITH THE PACKING SLIP
",
RMA12791,1,,,,C1028,LEM-203-00-30KS,,LIGHT ENGINE MODULE REPLACEMENT NANO/MINI BEVELED STD CRI 3000K,15,$85.00,Closed,Credit Only,ELECTRICAL,0,$0.00,,,"$1,275.00",,,REPORTED DEFECTIVE // CREDIT UPON RECEIPT // RETURN LABELS ARE ENCLOSE WITHIN THE PACKING SLIP ENVELOPE ,
RMA12790,1,SO50713,,,C1749,LEM-240-00-27KS,,LIGHT ENGINE MODULE REPLACEMENT-BEVELED 2.1/2.2 9-33W 80CRI 2700K,10,$90.00,Closed,Credit Only,ELECTRICAL,0,$0.00,,,$900.00,,,"ORIG SO#50713  / INV# 57053 -- REPORTED DEFECTIVE - NOT LIGHTING UP - 
REPL SO#77129 / INV#93529 -- CREDIT UPON RECEIPT OF DEFECTIVE LIGHT ENGINES 
NO RESTOCKING  -  RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928",
RMA12789,1,SO86497,,,C1483,SP-062-0350-2,,DRIVER REPLACEMENT BEVELED BASIC NCSM HSG 14 WATT 350mA-120V-277V-DIML2-TR,1,$46.00,Closed,Credit Only,ELECTRICAL,0,$0.00,,,$46.00,,,REPORTED FIXTURE IS FLICKERING // CREDIT UPON RECEIPT // RETURN LABELS ARE ENCLOSE WITHIN THE PACKING SLIP ENVELOPE,
RMA12788,1,SO78887,,,C3201,LEM-203-00-40KS,,LIGHT ENGINE MODULE REPLACEMENT NANO/MINI BEVELED STD CRI 4000K,1,$90.00,Closed,Credit Only,ELECTRICAL,0,$0.00,,,$90.00,,,REPORTED DEFECTIVE  // CREDIT UPON RECEIPT // RETURN LABELS ARE ENCLOSE WITHIN THE PACKING SLIP ENVELOPE,
RMA12787,1,SO91889,,,C1845,SP-241-0700-6E,,DRIVER REPLACEMENT-BEVELED BLOCK 16W 700mA 120V-277V DIML6E,1,$47.00,Closed,Credit Only,ELECTRICAL,0,$0.00,,,$47.00,,,REPORTED BAD DRIVERS  // CREDIT UPON RECEIPT  // RETURN LABELS ARE ENCLOSE WITHIN THE PACKING SLIP ENVELOPE,
RMA12787,2,,,,C1845,SP-317-1050-6E,,DRIVER REPLACEMENT BEVELED 2.2 NC HSG 24W 1050mA 120V-277V-ELDO 1% LIN DIM,1,$48.00,Closed,Credit Only,ELECTRICAL,0,$0.00,,,$48.00,,,REPORTED BAD DRIVERS  // CREDIT UPON RECEIPT  // RETURN LABELS ARE ENCLOSE WITHIN THE PACKING SLIP ENVELOPE,
RMA12785,2,SO49534,,,C1683,LEM-236-00-30KS,,"LIGHT ENGINE MODULE REPLACEMENT-6"" BEVELED ADJ STD CRI 3000K",3,$138.00,Closed,Credit Only,ELECTRICAL,0,$0.00,,,$414.00,,,"ORIG SO#49534 / INV#56709 -- REPORTED DEFECTIVE - NOT LIGHTING UP - 
REPL SO#96204 / INV#TBD -- CREDIT UPON RECEIPT OF DEFECTIVE UNIT  --  NO RESTOCKING
RETURN USING SHIPPING LABEL ENCLOSED WITH THE PACKING SLIP
",
RMA12785,1,SO49534,,,C1683,SP-121-0700-2,,"DRIVER REPLACEMENT BEVELED 6"" NC1 HSG- ADJ/WW-40W 120V-277V-DIML2-TR",3,$70.00,Closed,Credit Only,ELECTRICAL,0,$0.00,,,$210.00,,,"ORIG SO#49534 / INV#56709 -- REPORTED DEFECTIVE - NOT LIGHTING UP - 
REPL SO#96204 / INV#TBD -- CREDIT UPON RECEIPT OF DEFECTIVE UNIT  --  NO RESTOCKING
RETURN USING SHIPPING LABEL ENCLOSED WITH THE PACKING SLIP
",
RMA12784,1,,,,C1246,SP-312-1400-6A,,DRIVER REPLACEMENT BEVELED 2.2 FT HSG 33W 1400mA 120V-277V-ELDO 0.1% LIN DIM,1,$83.00,Closed,Credit Only,ELECTRICAL,0,$0.00,,,$83.00,,,"ORIG SO#92543 / INV#118236 -- REPORTED DEFECTIVE - NOT LIGHTINT UP - 
REPL SO#96200  / INV#TBD -- CREDIT UPON RECEIPT OF DEFECTIVE UNIT  --  NO RESTOCKING
RETURN USING SHIPPING LABEL ENCLOSED WITH THE PACKING SLIP
",
RMA12783,1,,,,C1594,E2-791,,EM BATTERY PACK IOTA 5W CUSTOM CONFIGURATION,5,$165.00,Closed,Credit Only,OTHER,1,$0.00,,,$0.00,,,TECH VISIT //WHITE PLAINS HOSPITAL // SO92187,
RMA12782,1,SO95566,,,C1181,LEM-240-00-40KS,,LIGHT ENGINE MODULE REPLACEMENT-BEVELED 2.1/2.2 9-33W 80CRI 4000K,9,$0.00,Closed,Credit Only,PICKING ERROR,0,$0.00,,,$0.00,,,"ORIG SO#95566 / INV#122540 -- REPORTED RECEIVED INCORRECT LIGHT ENGINES -  
REPL SO#96186 / INV#TBD -- CREDIT UPON RECEIPT OF UNIT  --  NO RESTOCKING
RETURN USING SHIPPING LABEL ENCLOSED WITH THE PACKING SLIP

",
RMA12781,1,,,,C1594,SP-141-1400-2,,DRIVER REPLACEMENT BEVELED 2.1 NCSM HSG 33 WATT 1400mA-120V-277V-DIML2-TR,26,$41.00,Closed,None,OTHER,1,$0.00,,,$0.00,,,TECH VISIT // REPORTED A TOTAL OF 26 FIXTURES NOT WORKING // JOB: TOM WOOD FORD/Q28290 //  ORIGINAL SO52409,
RMA12781,2,,,,C1594,LEM-240-00-40KS,,LIGHT ENGINE MODULE REPLACEMENT-BEVELED 2.1/2.2 9-33W 80CRI 4000K,26,$96.00,Closed,None,OTHER,1,$0.00,,,$0.00,,,TECH VISIT // REPORTED A TOTAL OF 26 FIXTURES NOT WORKING // JOB: TOM WOOD FORD/Q28290 //  ORIGINAL SO52409,
RMA12780,1,,,,C1594,LEM-239-00-35KS,,LIGHT ENGINE MODULE REPLACEMENT-BEVELED 2.2 ADJ 80+CRI 3500K-WIDE ARRAY,4,$96.00,Closed,None,ELECTRICAL,1,$0.00,,,$0.00,,,TECH VISIT  // ORIGINAL SO86492 // JOB: GALLO BUILDING MODESTO,
RMA12780,2,,,,C1594,SP-349-077-30,,OPTIC REPLACEMENT-BEVELED 2.2 ADJ C3-30° TIR,4,$0.00,Closed,None,ELECTRICAL,1,$0.00,,,$0.00,,,TECH VISIT  // ORIGINAL SO86492 // JOB: GALLO BUILDING MODESTO,
RMA12779,4,,,,C1594,SP-247-0350-2,,"DRIVER REPLACEMENT-BEVELED MINI FTA HSG-12W 350mA 120-277V 0-10V,10% DIM",1,$42.00,Closed,None,ELECTRICAL,1,$0.00,,,$0.00,,,TECH VISIT / JOB:BNBA RESTOCK/QUOTE 39832 // ORIGINAL SO84596 / SO89056 ,
RMA12779,3,,,,C1594,SP-247-0350-2,,"DRIVER REPLACEMENT-BEVELED MINI FTA HSG-12W 350mA 120-277V 0-10V,10% DIM",2,$42.00,Closed,None,ELECTRICAL,1,$0.00,,,$0.00,,,TECH VISIT / JOB:BNBA RESTOCK/QUOTE 39832 // ORIGINAL SO84596 / SO89056 ,
RMA12779,1,,,,C1594,SP-160-0350-2,,DRIVER REPLACEMENT BEVELED MINI FT HSG 14W 350mA 120V-277V-DIML2-TR,13,$42.00,Closed,None,ELECTRICAL,1,$0.00,,,$0.00,,,TECH VISIT / JOB:BNBA RESTOCK/QUOTE 39832 // ORIGINAL SO84596 / SO89056 ,
RMA12779,6,,,,C1594,LEM-203-00-35KS,,LIGHT ENGINE MODULE REPLACEMENT NANO/MINI BEVELED STD CRI 3500K,1,$85.00,Closed,None,ELECTRICAL,1,$0.00,,,$0.00,,,TECH VISIT / JOB:BNBA RESTOCK/QUOTE 39832 // ORIGINAL SO84596 / SO89056 ,
RMA12779,5,,,,C1594,LEM-203-00-35KS,,LIGHT ENGINE MODULE REPLACEMENT NANO/MINI BEVELED STD CRI 3500K,2,$85.00,Closed,None,ELECTRICAL,1,$0.00,,,$0.00,,,TECH VISIT / JOB:BNBA RESTOCK/QUOTE 39832 // ORIGINAL SO84596 / SO89056 ,
RMA12779,2,,,,C1594,LEM-203-00-35KS,,LIGHT ENGINE MODULE REPLACEMENT NANO/MINI BEVELED STD CRI 3500K,13,$85.00,Closed,None,ELECTRICAL,1,$0.00,,,$0.00,,,TECH VISIT / JOB:BNBA RESTOCK/QUOTE 39832 // ORIGINAL SO84596 / SO89056 ,
RMA12777,1,SO84037,,,C1104,MDL04-13H1-35KS-50-BL-TRM-MOD-DWG18-103-4.75,,MICRO DOWNLIGHT TRIMLESS 4 CELL 13W 3500KS 50° BLACK TRIM-MOD=SHARP OVT PER 18-103,1,$182.00,Closed,Credit Only,ELECTRICAL,0,$0.00,,,$182.00,,,REPORTED BURNT LED  // CREDIT UPON RECEIPT OF THE TRIM // RETURN LABELS ARE ENCLOSE WITHIN THE PACKING SLIP ENVELOPE.  ,
RMA12776,1,SO78173,,,C1248,SP-059-0700-6F,,DRIVER REPLACEMENT BEVELED 2.0  WGD/CCD 32 WATT 700mA 120V-277V DIML6F-EL,1,$58.00,Closed,Credit Only,ELECTRICAL,0,$0.00,,,$58.00,,,"ORIG SO#78173 / INV#95008 -- REPORTED DEFECTIVE - NOT LIGHTING UP - 
REPL SO#96161 / INV#TBD -- CREDIT UPON RECEIPT OF DEFECTIVE UNIT  --  NO RESTOCKING
RETURN USING SHIPPING LABEL ENCLOSED WITH THE PACKING SLIP
",
RMA12775,5,SO95346,,,C1115,CB 27,,27 INCH  CHANNEL BARS/2,33,$8.00,Closed,Credit Only,COSMETIC,0,$0.00,,,$264.00,,,SHIPPMENT REFUSED // DAMAGED ON TRANSIT //  ,
RMA12775,2,SO95346,,,C1115,CB 27,,27 INCH  CHANNEL BARS/2,36,$8.00,Closed,Credit Only,COSMETIC,0,$0.00,,,$288.00,,,SHIPPMENT REFUSED // DAMAGED ON TRANSIT //  ,
RMA12775,6,SO95346,,,C1115,1011-B1-S-10,,BEVELED BASIC SQUARE DOWNLIGHT TRIMLESS-DIE CAST BEVEL-WHITE-SOLITE LENS,33,$79.00,Closed,Credit Only,COSMETIC,0,$0.00,,,"$2,607.00",,,SHIPPMENT REFUSED // DAMAGED ON TRANSIT //  ,
RMA12775,3,SO95346,,,C1115,1011-B1-S-10,,BEVELED BASIC SQUARE DOWNLIGHT TRIMLESS-DIE CAST BEVEL-WHITE-SOLITE LENS,36,$79.00,Closed,Credit Only,COSMETIC,0,$0.00,,,"$2,844.00",,,SHIPPMENT REFUSED // DAMAGED ON TRANSIT //  ,
RMA12775,1,SO95346,,,C1115,LSLD4-9020-M2-35KS-50-NCSM1-277V-DIML2,,"BEVELED BASIC SQUARE TRIMLESS 20W-3500KS-50° DOWNLIGHT NC SMALL HSG 1-1/4"" CL-277V-DIML2",36,$143.00,Closed,Credit Only,COSMETIC,0,$0.00,,,"$5,148.00",,,SHIPPMENT REFUSED // DAMAGED ON TRANSIT //  ,
RMA12775,4,SO95346,,,C1115,LSLD4-9020-M2-35KS-50-NCSM1-277V-DIML2,,"BEVELED BASIC SQUARE TRIMLESS 20W-3500KS-50° DOWNLIGHT NC SMALL HSG 1-1/4"" CL-277V-DIML2",33,$143.00,Closed,Credit Only,COSMETIC,0,$0.00,,,"$4,719.00",,,SHIPPMENT REFUSED // DAMAGED ON TRANSIT //  ,
